"","t_statistic","degrees_freedom","p_value","p_adjusted"
"bin11 vs bin13",-1.6935290225329,21,0.105137611241738,0.22078898360765
"bin11 vs bin14",-1.77230697960098,20,0.091577883360435,0.213681727841015
"bin11 vs bin15",-2.22572957946509,17,0.0398514449171541,0.143993180259414
"bin11 vs bin16",-2.32702083933032,19,0.0311738957390282,0.143993180259414
"bin12 vs bin13",1.56725675775376,7,0.161039471219929,0.307438990510774
"bin12 vs bin14",1.35537748226553,6,0.224095034874712,0.398813197658386
"bin12 vs bin15",0.555616626046131,3,0.617219205081555,0.780819476307991
"bin12 vs bin16",1.07907902995779,5,0.329833814955885,0.532808470313353
"bin13 vs bin14",-0.165795230526156,11,0.871326044749873,0.935142519898493
"bin13 vs bin15",-0.837378199872038,8,0.426686301187463,0.649305240937444
"bin13 vs bin16",-0.560862845777629,10,0.587237188492382,0.76250942389236
"bin14 vs bin15",-0.667437851555904,7,0.525876613460377,0.717104472900514
"bin14 vs bin16",-0.365635198520797,9,0.7230833440134,0.848774905708035
"bin15 vs bin16",0.38967006304059,6,0.710236459790352,0.848774905708035
